File	Row	OriginalMID	FinalMID	Manufacturer	Address
999-32980463-E.xlsx	278	CNGUAJIN10GUA	CNGUAJIN3GUA	Guangzhou Jinghong Garment Craft Co., Ltd.	No. 3, Lixin 10th Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China A4, Zhongnan Paper Products Factory, Zengcheng District, Guangzhou City
999-32980463-E.xlsx	283	CNGUAZHO106GUA	CNGUAZHO1GUA	Guangzhou Zhongxin Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	290	CNGUASIT1428GUA	CNGUASIT2058GUA	Guangzhou Sitong Trading Co., Ltd.	Booth 2058, Jinsha Garment Market, 1428-3 Guangzhou Avenue, Linhe Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	296	CNFOSCHA48FOS	CNFOSCHA2FOS	Foshan Chancheng Aitong Garment Factory	2nd Floor, Block B, Gesi Industrial Building, 48 Pinggui Street, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	303	CNXINDON221HUL	CNXINDON0HUL	Xingcheng Dongsheng Garment Co., Ltd.	Room C, Shenhai Yucang (Binhe Yujing Store), Building 22-1, Linhe Avenue, Diaoyutai Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-E.xlsx	306	CNFOSCHA122FOS	CNFOSCHA3FOS	Foshan Chancheng Regal Tim Clothing Co., Ltd.	3rd Floor, Foshan Chancheng District Fuhaotian Co., Ltd., 122 Dongsheng Gesha Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	319	CNSHEJIU023SHE	CNSHEJIU23SHE	Shenzhen Jiuzuo Trading Co., Ltd.	Room 023, 3a Floor, Building B, Hedong Building, Liutang Road, Xixiang Street, Bao'an District, Shenzhen City, Guangdong Province, China
999-32980463-E.xlsx	329	CNXINYIL1113HUL	CNXINYIL11HUL	Xingcheng Yilaijia Garment Factory	Xingcheng City Milian Garment Co., Ltd., No. 11-13 Tiexi Street, Yangan Manchu Township, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-E.xlsx	331	CNFOSNON28FOS	CNFOSNON4FOS	Foshan Non-Colored Eye Clothing Co., Ltd.	4th Floor, Building A, Guangzhou Rongyuan Automobile Repair Co., Ltd. Foshan Branch, 28 Shilongbei Road, Guicheng Street, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	332	CNQINPUR18QIN	CNQINPUR0QIN	Qingyuan Purple Times Clothing Co., Ltd.	Units 1-8, Building A1-2, Legeyan Reservoir, Shijiao Town, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-E.xlsx	336	CNGUAQIA14GUA	CNGUAQIA5GUA	Guangzhou Qianzhimei Clothing Co., Ltd.	5th Floor, Building C, Pushu Youth Community, 14 Fushan 2nd Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	340	CNDONSAN1DON	CNDONSAN3DON	Dongguan Sanma Clothing Co., Ltd.	1st Floor, Building 3, Zhenkou Government, Zhenkou Main Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-E.xlsx	341	CNGUAKAI0329GUA	CNGUAKAI329GUA	Guangzhou Kaierman Clothing Co., Ltd.	Room 0329, 2F, Guangzhou Lanhong Trading Co., Ltd., No. 8 Shengtang Street, Changxing Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	343	CNZHOQIN84ZHO	CNZHOQIN4ZHO	Zhongshan Qingqingguo Clothing Co., Ltd.	4th Floor, Qingqing Garment Co., Ltd., 84 Kangle North Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-E.xlsx	345	CNFOSLIA03FOS	CNFOSLIA3FOS	Foshan Lianxu Clothing Co., Ltd.	Unit C03, 2nd Floor, Building 23, Guijiang Agricultural Products Wholesale Market, 9 Linya Road, Dali Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	361	CNGUABEI2628GUA	CNGUABEI26GUA	Guangzhou Beirui Clothing Co., Ltd. (sole proprietorship)	A·ONI APM (Guangzhou apM Times International Clothing City Store) 33-B1, No. 26-28, Zhanqian Road, Zhanqian Street, Liwan District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	371	CNGUADOD106GUA	CNGUADOD1GUA	Guangzhou Dodo Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	377	CNGUABOF13GUA	CNGUABOF3GUA	Guangzhou Bofan Garment Co., Ltd.	Ground Floor, Guangzhou Taitan Leather Goods Co., Ltd., No. 3, 13 Xiaoshanfang Street, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	379	CNZHOHAO44ZHO	CNZHOHAO1ZHO	Zhongshan Haoyi Clothing Co., Ltd.	Unit 1, 4th Floor, 4th Card, No. 44, Yunhan Road Section, Qijiang Highway, Saxi Town, Zhongshan City, Guangdong Province, China
999-32980463-E.xlsx	381	CNHUIHAO76HUI	CNHUIHAO1HUI	Huizhou Haosheng Clothing Co., Ltd.	Building D, Unit 1, Huizhou Haosheng Apparel Co., Ltd., 76 Lishan Road, Shiwantown, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-E.xlsx	384	CNYIWZHE80JIN	CNYIWZHE1JIN	Yiwu Zhenya E-commerce Co., Ltd.	2nd Floor, Building 1, Zhejiang Ouya Garment Co., Ltd., No. J80 Chengbei Road, Houzhai Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-E.xlsx	391	CNXINCHE922HUL	CNXINCHE92HUL	Xingcheng Chengyi Garment Factory	4th Floor, Lanxuan Public Bath, No. 92-2, Xinghai North Street, Wenquan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-E.xlsx	406	CNXINXIN3561HUL	CNXINXIN3HUL	Xingcheng Xinya Garment Co., Ltd.	Room B3C, Building 3561, No. 192, Xiyuanzi, West Guanstreet, Ningyuan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-E.xlsx	409	CNQIAMIN234QIA	CNQIAMIN6QIA	Qianjiang Mingzhe Garment Factory/Zhang Jie	Group 6, China Telecom Longwan Business Hall (G234 Business Hall), Longwan Town, Qianjiang City, Qianjiang, Hubei Province, China
999-32980463-E.xlsx	410	CNZHOYUE51ZHO	CNZHOYUE1ZHO	Zhongshan Yueshangyun Clothing Co., Ltd.	2nd Floor, Unit 1, 1 Card E-commerce Company, 51 Qijiang Road, Saxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-E.xlsx	412	CNGUARIR70GUA	CNGUARIR4GUA	Guangzhou RiRiHong Clothing Co., Ltd.	4th Floor, Feifan Garment Factory, 70 Tangxinxi Street, Tangjing Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	417	CNZHOFUJ3ZHO	CNZHOFUJ2ZHO	Zhongshan Fujibai Garment Co., Ltd.	3rd Floor, Building 2, Huamao Building, 3 Xingong Road, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-E.xlsx	427	CNFOSSHU289FOS	CNFOSSHU1FOS	Foshan Shuoshuo Clothing Co., Ltd.	Unit 1, 4th Floor, M2 Building, 289 Yacht Head PARK Cultural and Creative Park, Chao'an South Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	428	CNSHETEJ1002SHE	CNSHETEJ314SHE	Shenzhen Tejixiang Technology Co., Ltd.	Room 3B14, Saige Plaza, No. 1002, Huaqiangbei Road, Huaqiangbei Street, Futian District, Shenzhen City, Guangdong Province, China
999-32980463-E.xlsx	433	CNGUASEN269GUA	CNGUASEN87GUA	Guangzhou Sending Trading Co., Ltd.	Room 87, 2nd Floor, Future Creation · Panyu Dream Factory, No. 269, Dashi Section, Nanda Highway, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-E.xlsx	442	CNSHEYIN1021JIE	CNSHEYIN4021JIE	Shenzhen Yinaier Clothing Co., Ltd.	Unit B402-C1, Building BC, Shenzhen Mingjunheng Technology Development Co., Ltd., No. 1021 Houhai Avenue, Shekou Street, Nanshan District, Shenzhen City, Guangdong Province, China
999-32980463-E.xlsx	452	CNSHIJUC108QUA	CNSHIJUC3QUA	Shishi Juchi Clothing Co., Ltd.	3rd Floor, Building 3, Taotao Convenience Store, No. 108, Jianke 4th Road, Lingxiu Town, Shishi City, Quanzhou City, Fujian Province, China
999-32980463-E.xlsx	460	CNJINXUA121JIN	CNJINXUA18JIN	Jinhua Xuanxintian Trading Co., Ltd.	12-1, Building 18, Xinjia Zhichuang Park, Shicheng Street, Qiubin Street, Wucheng District, Jinhua City, Zhejiang Province, China
999-32980463-E.xlsx	465	CNQINMAT33QIN	CNQINMAT9QIN	Qingyuan Mattel Clothing Co., Ltd.	Building 9, Dongcheng Yufeng, No. 33 Fucheng Avenue, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-E.xlsx	470	CNFOSHUA42FOS	CNFOSHUA3FOS	Foshan Huazhisheng Clothing Co., Ltd.	Unit 3, Building C7, Gesha Industrial Zone, No. 42 Nanli Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-E.xlsx	474	CNXINZHE711HUL	CNXINZHE71HUL	Xingcheng Zhenxiang Garment Co., Ltd.	No. 71-1, Xinghainan Street, Gucheng Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-E.xlsx	486	CNYIWKAI6JIN	CNYIWKAI9JIN	Yiwu Kaiying Sports Goods Co., Ltd.	6th Floor, Rongcheng Toys, No. 9 Baisheng Road, Beiyuan Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-E.xlsx	497	CNHUBOUG66QIA	CNHUBOUG6QIA	Hubei Ougeya Clothing Co., Ltd.	2nd and 3rd Floors, Building 6, Hubei Xinyuan Garment Accessories Co., Ltd., No. 66 Baojia Road, Yuanlin Street, Qianjiang City, Qianjiang City, Hubei Province, China
999-32980463-E.xlsx	500	CNZHOFUJ3ZHO	CNZHOFUJ2ZHO	Zhongshan Fujibai Garment Co., Ltd.	3rd Floor, Building 2, Huamao Building, 3 Xingong Road, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-F.xlsx	10	CNQINMAT33QIN	CNQINMAT9QIN	Qingyuan Mattel Clothing Co., Ltd.	Building 9, Dongcheng Yufeng, No. 33 Fucheng Avenue, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-F.xlsx	12	CNGUAQIA066GUA	CNGUAQIA66GUA	Guangzhou Qianyi Clothing Co., Ltd.	Room B066, 3rd Floor, Xingguang Yingjing, 119 Shuiyin Road, Huanghuagang Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	13	CNFOSLIA4FOS	CNFOSLIA1FOS	Foshan Liangjun Clothing Co., Ltd.	4th Floor, Building 1, Dawai Shatang Industrial Zone, Nangui West Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	16	CNXINHAI24HUL	CNXINHAI1HUL	Xingcheng Haizhongqu Garment Factory	Unit 1, 24-Hour Self-Service Bank, Bank of China, 18C-3 Longxing Road, Diaoyutai Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	25	CNDON929321DON	CNDON321DON	Dongguan 9290 Garment Co., Ltd.	Room 321, Building 8, Dongguan Yinshang Garment Co., Ltd., No. 80 Taibao Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-F.xlsx	32	CNFOSCHA48FOS	CNFOSCHA2FOS	Foshan Chancheng Aitong Garment Factory	2nd Floor, Block B, Gesi Industrial Building, 48 Pinggui Street, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	34	CNSHAFUD2302YUL	CNSHAFUD2YUL	Shaanxi Fudingbao Construction Engineering Co., Ltd.	No. 2302, Unit 2, Building 11, Harmonious Homeland, Chengxin Road, Shenmu Town, Shenmu City, Yulin City, Shaanxi Province, China
999-32980463-F.xlsx	39	CNGUAYIY102GUA	CNGUAYIY0GUA	Guangzhou Yiyan Clothing Co., Ltd.	Rooms 102 and 101, Guangzhou Panyu Nancun Jinjixing Electric Bicycle Business Department, No. 7 Dengyun Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	41	CNFOSWEI03FOS	CNFOSWEI3FOS	Foshan Weijin Clothing Co., Ltd.	Unit 03, 3rd Floor, Building C5, Yaosen Textile (Nanhai Plaza Store), Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	43	CNGUAMIN2071GUA	CNGUAMIN50GUA	Guangzhou Mingkonghui Electronic Commerce Co., Ltd.	Room 50, 207-1-7, Building 2, Guangzhou Yucheng Building Materials Co., Ltd., No. 715, Guangshan 1st Road, Fenghuang Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	45	CNGUAYIM106GUA	CNGUAYIM1GUA	Guangzhou Yimei Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Subdistrict, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	46	CNZHOHAO5ZHO	CNZHOHAO2ZHO	Zhongshan Haofeng Clothing Co., Ltd.	5th Floor, Guangdong Libushangshu Cultural Development Co., Ltd., No. 2 Longyang Road, Saxi Town, Zhongshan City, Zhongshan, Guangdong Province, China
999-32980463-F.xlsx	47	CNXINYIN199HUL	CNXINYIN64HUL	Xingcheng Yinuo Yuanyang Garment Co., Ltd.	No. 199, Building 64, Xinhainan Street, Gucheng Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	52	CNYIWNEW01JIN	CNYIWNEW3JIN	Yiwu Newfer Electronic Commerce Company (individual business owner)	No. 01, Building 3, Kongcun 2nd District, Jiangdong Street, Yiwu City, Zhejiang Province, Jinhua City, Mainland China
999-32980463-F.xlsx	56	CNYILGUA26GUA	CNYILGUA2GUA	Yilianhui (Guangzhou) Supply Chain Co., Ltd.	2nd Floor, Building B, Qianshi Garment Co., Ltd., 26 Xibei Heng 2nd Road, Longui Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	63	CNDONTIA03FOS	CNDONTIA3FOS	Dongguan Tianzhen Trading Co., Ltd.	Unit 03, 2nd Floor, Building 3, Yihai Garden, Dongjiang Road, Huangjiang Town, Dongguan City, Guangdong Province, China
999-32980463-F.xlsx	64	CNXINZUO929HUL	CNXINZUO92HUL	Xingcheng Zuomanxi Garment Co., Ltd.	Wang Pang's Barbecue (Xinghai North Street Store), 92-9 Xinghai North Street, Wenquan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	66	CNGUACAI106GUA	CNGUACAI1GUA	Guangzhou Cailang Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	69	CNHUIXIN44HUI	CNHUIXIN1HUI	Huizhou Xinxinyi Clothing Co., Ltd.	Building D, Hushan Technology Park Area 1, 44 Huxing Road, Shiwantown, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-F.xlsx	72	CNQUAZHI5991QUA	CNQUAZHI599QUA	Quanzhou Zhimo Garment Manufacturing Co., Ltd.	2nd Floor, Quanzhou Xinmao Roller Industry Co., Ltd., No. 599-1, Fuqiao Street, Jinlong Street, Licheng District, Quanzhou City, Fujian Province, China
999-32980463-F.xlsx	78	CNFOSJIN48FOS	CNFOSJIN1FOS	Foshan Jinyinglai Garment Co., Ltd.	Third Floor, Unit 1, Keyuxing Garment Factory, No. 48 Pinggui Street, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	80	CNGUAYIN402GUA	CNGUAYIN4020GUA	Guangzhou Yingchang Clothing Co., Ltd.	Room 402-A036, Building 4, Guangzhou Zhongke Enterprise Management Consulting Co., Ltd., No. 5 Mubeibei East Road, Xintang Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	85	CNYIWYUC10JIN	CNYIWYUC4JIN	Yiwu Yucheng Technology Co., Ltd.	2nd Floor, No. 10, Building 4, Yujiadian Village, Suhe Road, Suxi Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	94	CNGUAYUA1GUA	CNGUAYUA5GUA	Guangzhou Yuanshun Clothing Co., Ltd.	1st Floor, Yuqingtang (Huazhou Road Store), No. 5 Huazhou Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	95	CNDONMUQ5JIN	CNDONMUQ2JIN	Dongyang Muqin Electronic Commerce Co., Ltd.	5th Floor, Lin's Wood Home Furnishing (Red Star Macalline Store), No. 2, Baiyun Street, Dongyang City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	99	CNFOSYIJ10FOS	CNFOSYIJ4FOS	Foshan Yijiawang Clothing Co., Ltd.	4th Floor, West Wing, Foshan Xinda Machinery Co., Ltd., 10 Danan Zhong Street, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	104	CNFOSHAO65FOS	CNFOSHAO12FOS	Foshan Haoxing Clothing Co., Ltd.	65th Floor, Foshan Wanlong Nanhai Branch, No. 12 Changshen Road, Shishan Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	112	CNFOSLIA03FOS	CNFOSLIA3FOS	Foshan Lianxu Clothing Co., Ltd.	Unit C03, 2nd Floor, Building 23, Guijiang Agricultural Products Wholesale Market, 9 Linya Road, Dali Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	116	CNGUAXIN1228GUA	CNGUAXIN501GUA	Guangzhou Xinxing Fashion Co., Ltd.	Room 501, Building 4, Nalan Clothing Co., Ltd., No. 1228 Xingye Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	119	CNBREGUA331GUA	CNBREGUA2GUA	Bressanone (Guangzhou) Clothing Trading Co., Ltd.	Unit 2, 8th Floor, Building D, Biying Business Building, 331 Chigang West Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	123	CNXINBOS318HUL	CNXINBOS97HUL	Xingcheng Bosen Sports Goods Co., Ltd.	No. 97, Caobai Village, Provincial Road 318, Jiumen Manchu Ethnic Township, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	125	CNQIARUN738BIJ	CNQIARUN8BIJ	Qianxi Runxuan Clothing Co., Ltd.	Building 8, Chaba Farm, X738, Linquan Town, Qianxi City, Bijie City, Guizhou Province, China
999-32980463-F.xlsx	126	CNFOSLIA03FOS	CNFOSLIA3FOS	Foshan Lianxu Clothing Co., Ltd.	Unit C03, 2nd Floor, Building 23, Guijiang Agricultural Products Wholesale Market, 9 Linya Road, Dali Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	129	CNXIANIR1116SHA	CNXIANIR11SHA	Xiashan Nirusi Garment Factory, Chaonan District, Shantou City	Lvyuan Textile, No. 11-16 Guanghua Road, Xiasha Street, Chaonan District, Shantou City, Guangdong Province, China
999-32980463-F.xlsx	133	CNGUAHUA152GUA	CNGUAHUA15GUA	Guangzhou Huateng Garment Co., Ltd.	6th Floor, Guangzhou Langrui Clothing Co., Ltd., No. 15-2, Gongye 1st Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	139	CNSHESHE3069SHE	CNSHESHE706SHE	Shenzhen Shengjie Clothing Co., Ltd.	Room 706, Building A, Galaxy Century Building, No. 3069 Caitian Road, Futian Street, Futian District, Shenzhen, Guangdong, China
999-32980463-F.xlsx	151	CNYILGUA26GUA	CNYILGUA2GUA	Yilianhui (Guangzhou) Supply Chain Co., Ltd.	2nd Floor, Building B, Qianshi Garment Co., Ltd., 26 Xibei Heng 2nd Road, Longui Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	158	CNGANSCA2681GUA	CNGANSCA201GUA	Ganzhou Scarlett Lifei Clothing Co., Ltd.	Room 201, Leefer, No. 268-1, Chigangxi Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	161	CNGUANAI578GUA	CNGUANAI5781GUA	Guangzhou Naixi Technology Co., Ltd.	Room 578-F11, Chaowo International Youth Sharing Community (Luochongwei Store), No. 149 Zengcha Road, Songzhou Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	167	CNSHENUO5SHA	CNSHENUO7SHA	Shengzhou Nuoqi Electronic Commerce Co., Ltd.	No. 5, Building 7, Tinghu Garden, Tingdong Road, Shanhu Street, Shengzhou City, Shaoxing City, Zhejiang Province, China
999-32980463-F.xlsx	172	CNYIWYIZ341JIN	CNYIWYIZ6JIN	Yiwu Yize Garment Factory	6th Floor, Building C, Genggui Handbag Factory, 341 Tashan Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	177	CNXINYAQ102HUL	CNXINYAQ2HUL	Xingcheng Yaqi Swimwear Co., Ltd.	East Village 2, 102 National Highway, Wenquan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	179	CNSHAROG380SHA	CNSHAROG5SHA	Shanghai Roget Industrial Development Co., Ltd.	5th Floor, Shanghai Jiang'e Trading Co., Ltd., 380 Shensong Road, Xinzhuang Town, Minhang District, Shanghai, Shanghai, China
999-32980463-F.xlsx	182	CNGUAZEN3311GUA	CNGUAZEN33GUA	Guangzhou Zengcheng Yuanfan Clothing Store	Hui Mian He Le Mian Guan, No. 33-11, Niuzai Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	183	CNWEIDON2DON	CNWEIDON4DON	Weiyigou (Dongguan) Clothing Co., Ltd.	Building 2, Unit 4, Dongguan Jingcai Garment Co., Ltd., 12 Juxin 1st Road, Dalang Town, Dongguan City, Guangdong Province, China
999-32980463-F.xlsx	198	CNYUDXIN10GAN	CNYUDXIN2GAN	Yudu Xingze Garment Co., Ltd.	3rd Floor, Factory Building 2, Yuduxingyun Trading Co., Ltd., No. 10 Industrial Avenue, Yuduxian Industrial Park, Yuduxian County, Ganzhou City, Jiangxi Province, China
999-32980463-F.xlsx	202	CNGUASHE12GUA	CNGUASHE9GUA	Guangzhou Shengya Clothing Co., Ltd.	3rd Floor, Shuntai Computer Embroidery Factory, No. 9, Lane 12, Wai Street, Maoxing Li, Guanzhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	213	CNZHAHAO1733ZHA	CNZHAHAO0ZHA	Zhangzhou Haoying Garment Weaving Co., Ltd.	Xiangzhen Discount Shopping, No. 173-3, Pantuo Town, Zhangpu County, Zhangzhou City, Fujian Province, China
999-32980463-F.xlsx	221	CNFOSJIA02FOS	CNFOSJIA2FOS	Foshan Jiayou Clothing Co., Ltd.	Unit 02, 6th Floor, Building A, Chaoer Industrial Zone, Chaoan Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	228	CNFOSSHA5FOS	CNFOSSHA2FOS	Foshan Shangjie Clothing Co., Ltd.	5th Floor, Building 2, Guimuyuan Yigang, Shitang Avenue, Daliang Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	234	CNGUADIA3GUA	CNGUADIA6GUA	Guangzhou Diao Clothing Co., Ltd.	3rd Floor, Building 6, Nancun, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	237	CNGUAYAY26GUA	CNGUAYAY2GUA	Guangzhou YaYa Trading Co., Ltd.	2nd Floor, Tianxin Computer Embroidery Factory, 26 Yinglong North Street, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	241	CNFOSCHA78FOS	CNFOSCHA1FOS	Foshan Chancheng Jialiang Garment Factory	Unit 1, 3rd Floor, Building 5, Chao'an Industrial Park, No. 7-8 Chao'an North Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	243	CNHUIHAO76HUI	CNHUIHAO1HUI	Huizhou Haosheng Clothing Co., Ltd.	Building D, Unit 1, Huizhou Haosheng Apparel Co., Ltd., 76 Lishan Road, Shiwantown, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-F.xlsx	248	CNGUANAY7173GUA	CNGUANAY501GUA	Guangzhou Nayilan Clothing Co., Ltd.	Room 501, Guangzhou Bibaosi Garment Co., Ltd., No. 71-73 Dongyuan Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	252	CNGUAHES56GUA	CNGUAHES1GUA	Guangzhou Hess Clothing Co., Ltd.	1st Floor, Longjiang Pig's Trotters Shop (Heyi Street Shop), 56 Sanyuan Road, Tangjing Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	255	CNGUAMIA067GUA	CNGUAMIA67GUA	Guangzhou Mia Clothing Co., Ltd.	Room B067, 3rd Floor, Xingguang Yingjing, 119 Shuiyin Road, Huanghuagang Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	263	CNGUADIB5GUA	CNGUADIB3GUA	Guangzhou Dibeiming Garment Co., Ltd.	5th Floor, Guangzhou Dibeiming Garment Co., Ltd., No. 3, Huayuan Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	265	CNGANYAN511GAN	CNGANYAN1GAN	Ganzhou Yaner Garment Co., Ltd.	2nd Floor, Building 1, Xingguo County Yanai Garment Co., Ltd., 511 Xingguo Avenue, Lianjiang Town, Xingguo County, Ganzhou City, Jiangxi Province, China
999-32980463-F.xlsx	276	CNYIWYIG2JIN	CNYIWYIG6JIN	Yiwu Yige Knitting Co., Ltd.	2nd Floor, Building 6, Dashouzhang Knitting, No. 1 Suxin Street, Suxi Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	278	CNDONDEN24DON	CNDONDEN3DON	Dongguan Dengli Clothing Co., Ltd.	3rd Floor, Dongguan Xinda Metal Products Co., Ltd., 24 Jianmin Road, Humen Town, Dongguan City, Dongguan City, Guangdong Province, China
999-32980463-F.xlsx	285	CNSHE17036SHE	CNSHE36SHE	Shenzhen 1701 Trading Co., Ltd.	Building 36, Yintian Industrial Zone, Yintian Industrial Road, Xixiang Street, Baoan District, Shenzhen, Guangdong, China
999-32980463-F.xlsx	295	CNGUASEN269GUA	CNGUASEN87GUA	Guangzhou Sending Trading Co., Ltd.	Room 87, 2nd Floor, Future Creation · Panyu Dream Factory, No. 269, Dashi Section, Nanda Highway, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	302	CNQINHEY2QIN	CNQINHEY3QIN	Qingyuan Heyi Garment Co., Ltd.	2nd Floor, Qingyuan Jinshi Garment Co., Ltd. (Bija Middle Road), No. 3 Bijia South Road, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-F.xlsx	308	CNGUATEN106GUA	CNGUATEN1GUA	Guangzhou Tengqi Cross-border E-commerce Co., Ltd.	Building 1, Guangzhou Lexiang Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
